t,x,y,z
0.000000000,0.008708167,-1.109884982,0.255224425
0.033042192,0.170245623,-1.077633386,0.230414455
0.066507339,0.326610307,-1.045366497,0.194976184
0.099989653,0.482695438,-1.014675880,0.150508333
0.132971525,0.636567232,-0.984728363,0.096485980
0.166542530,0.787371815,-0.957223286,0.030907745
0.188508034,0.886855496,-0.939703092,-0.018276623
0.221810579,1.023510472,-0.914525826,0.039602819
0.255146742,1.156698791,-0.890096174,0.095110270
0.288801670,1.288259865,-0.866309885,0.139483351
0.321922541,1.418372051,-0.843934245,0.172367340
0.356001139,1.546236005,-0.823017264,0.193385105
0.378080606,1.630998097,-0.809062391,0.200641871
0.400042772,1.714079514,-0.795497386,0.203225124
0.433189154,1.838903916,-0.776608704,0.198330587
0.466507435,1.962253682,-0.758310842,0.181992800
0.500027418,2.084903004,-0.741760239,0.155119316
0.521807194,2.165005410,-0.730761274,0.130889869
0.555378914,2.285322267,-0.714653556,0.085500860
0.577481747,2.364599730,-0.704819957,0.049345461
0.611030340,2.480932187,-0.691001980,-0.012631122
0.644038677,2.588081276,-0.676718903,0.038097175
0.677429438,2.691501781,-0.662714604,0.084587171
0.711113691,2.794757550,-0.648366204,0.119237703
0.744288206,2.893791345,-0.635634444,0.143742510
0.755142689,2.899608656,-0.633116215,0.147970538
