t,x,y,z
0.000000000,3.326169712,-0.013398673,0.007730784
0.022421122,3.323613194,-0.082958658,0.013049334
0.055955410,3.314314667,-0.182211866,0.014906646
0.088910580,3.297336470,-0.260791355,0.016392825
0.111411810,3.281519181,-0.300762819,0.014346611
0.144494534,3.256190046,-0.341383508,0.007175505
0.178094864,3.237301473,-0.360773086,-0.001406184
0.211502552,3.226771716,-0.373060463,-0.004020760
0.244755268,3.224554073,-0.377356427,-0.002997357
0.277973413,3.224252778,-0.378362078,-0.002751560
0.311139822,3.224558269,-0.377944083,-0.002272996
0.333670139,3.224605564,-0.377743871,-0.001808688
0.355801105,3.224597482,-0.377878612,-0.001849913
0.389243126,3.224653970,-0.377724612,-0.001662949
0.411559820,3.225090993,-0.377413563,-0.001309953
0.433530569,3.227702784,-0.374472329,0.001826589
0.467014551,3.223101783,-0.379995556,-0.003514819
0.490323067,3.141704483,-0.414550605,0.130650061
0.523544550,3.146410191,-0.521878837,0.084855434
0.556835175,3.145715799,-0.638600372,0.042121722
0.588828087,3.144781829,-0.764682086,0.009494168
0.622111082,3.146037559,-0.878962333,0.004500798
0.645001173,3.152204114,-0.939233992,0.005101075
0.667020559,3.163582523,-0.981072420,0.007194816
0.700116158,3.177629638,-1.001762074,0.001058842
0.722777367,3.183837491,-1.014773011,0.001339469
0.745054007,3.184418072,-1.024093413,0.003056556
0.768376589,3.183682310,-1.031336096,0.002465915
0.784441710,3.183248593,-1.033398739,0.002969404
0.801303625,3.183139458,-1.034250323,0.003396888
0.818280458,3.183349881,-1.034786954,0.003718524
0.845475435,3.183932561,-1.035657214,0.003825073
0.862288713,3.184309731,-1.036154529,0.003762992
0.890740156,3.184636565,-1.036740663,0.003765721
0.906727314,3.185992289,-1.037045300,0.004704229
0.923264265,3.187645820,-1.037257027,0.005785243
0.940100431,3.188621506,-1.037378478,0.006283707
0.962328196,3.189261164,-1.037682103,0.006676806
1.001245022,3.288642610,-0.826395774,0.222794757
1.018049240,3.287695462,-0.869020744,0.211984624
1.034224272,3.289222441,-0.912512376,0.198345671
1.051171064,3.290968088,-0.957533828,0.181259679
1.067981243,3.291406809,-1.004801856,0.160474852
1.084325075,3.292683001,-1.054816855,0.137525589
1.101350784,3.293498783,-1.107615444,0.112777730
1.123544931,3.293872981,-1.183208993,0.078885798
1.156541824,3.293581808,-1.305332535,0.034355159
1.190424204,3.290998535,-1.425932520,0.009514615
1.228663921,3.277254313,-1.528264323,0.009433843
1.246304989,3.269181539,-1.559350177,0.008696269
1.268159628,3.257944264,-1.581875414,0.010268182
1.284337282,3.250211270,-1.585115501,0.009215769
1.301251650,3.246255442,-1.585419549,0.008689320
1.317993164,3.245093532,-1.586150508,0.009461800
1.334517479,3.244753695,-1.586753526,0.009882833
1.351193190,3.243855538,-1.587913184,0.009423854
1.368325710,3.242589077,-1.588999454,0.008318262
1.390414715,3.241633241,-1.589646119,0.007882255
1.423436880,3.241928701,-1.589154736,0.009465879
1.441569328,3.242303682,-1.588926175,0.010688906
1.457410812,3.243154280,-1.588761070,0.012545137
1.472109795,3.242814874,-1.588769217,0.013488862
1.495486259,3.182183635,-1.396272839,0.201950979
1.517839909,3.163873030,-1.441349574,0.193792970
1.539881945,3.140931355,-1.485110610,0.177995485
1.573749304,3.098273107,-1.547160192,0.144480168
1.595636845,3.061849816,-1.586076770,0.117842163
1.615098715,3.023199877,-1.607291240,0.098732670
1.640851021,2.973214332,-1.644843388,0.068860454
1.662667751,2.919462576,-1.678356733,0.044200859
1.684507132,2.864283860,-1.704498780,0.029001416
1.718911886,2.783445504,-1.748890526,0.018943770
1.740854502,2.741863772,-1.773764715,0.020056385
1.762578487,2.715752085,-1.799209662,0.026629901
1.785028219,2.705927889,-1.819217763,0.024180844
1.818189144,2.704616580,-1.834697834,0.019273486
1.840477943,2.694448044,-1.841373484,0.019401613
1.873167038,2.685888747,-1.844114931,0.020458151
1.894923449,2.682539746,-1.844482224,0.021026531
1.929076672,2.680646543,-1.845415752,0.021138726
1.962308884,2.679388791,-1.846952612,0.020698701
1.984631300,2.678743667,-1.848329109,0.020329877
2.005969524,2.678288598,-1.849302093,0.019976828
2.039291620,2.677996153,-1.849868468,0.019709903
2.062380075,2.677831399,-1.850274275,0.019327422
2.083906651,2.677714932,-1.850809187,0.018964620
2.114482880,2.677655460,-1.851311206,0.018614406
2.140407562,2.677505621,-1.851810369,0.018493638
2.157516003,2.677292205,-1.852217179,0.018421382
2.173466206,2.676836740,-1.853496652,0.017879550
2.195719481,2.668476747,-1.864950094,0.010527375
2.229327679,2.666626982,-1.867277723,0.009709793
2.245609760,2.666513030,-1.867373307,0.010249780
2.262181282,2.666140745,-1.867686789,0.010655428
2.279090166,2.665820962,-1.867956963,0.011175781
2.295306444,2.665543896,-1.868295912,0.011833716
2.312887430,2.664873030,-1.868832578,0.012450898
2.335632324,2.664560416,-1.869547730,0.014403342
2.352748632,2.663619287,-1.870408680,0.015401265
2.367462873,2.662862881,-1.872039396,0.017708634
2.384174585,2.661072840,-1.873463621,0.022262924
2.400845051,2.658101123,-1.874784738,0.028007456
2.417496681,2.653972730,-1.875372091,0.036371490
2.434878349,2.647860047,-1.875615376,0.048570554
2.462218761,2.627439452,-1.877199355,0.078861436
2.484314442,2.597708163,-1.880285877,0.110944599
2.501252890,2.567894048,-1.882150646,0.136748463
2.534383059,2.495112694,-1.881106885,0.188540692
2.568244696,2.423395702,-1.888345676,0.218437559
2.584377527,2.388602502,-1.893488027,0.225073046
2.602621555,2.351268679,-1.898644985,0.226663332
2.618212223,2.312764194,-1.903175180,0.223567713
2.640126705,2.261768172,-1.907477790,0.213348537
2.657140970,2.223798484,-1.908000356,0.200728460
2.673263550,2.182424497,-1.910647577,0.183867668
2.690404654,2.142391933,-1.911683311,0.166292507
2.706884146,2.096744512,-1.914184694,0.143467105
2.723252535,2.049599767,-1.915761549,0.119672268
2.745377064,1.988962926,-1.914925967,0.089466789
2.773265123,1.897037460,-1.916095264,0.047885042
2.790898085,1.840106133,-1.915292211,0.029031495
2.812231302,1.769497834,-1.914309092,0.018080201
2.851213932,1.692202301,-1.907586862,0.021893503
2.868713379,1.671915298,-1.910569738,0.025672271
2.884175539,1.654459602,-1.915882072,0.023548538
2.901113272,1.649566458,-1.918785166,0.021956965
2.918211222,1.642498621,-1.920933891,0.020253031
2.934444666,1.633270720,-1.922652526,0.021270168
2.952131271,1.625608502,-1.923117758,0.021868261
2.968165636,1.620553641,-1.922881521,0.022626864
2.990242720,1.616926404,-1.923416630,0.023082422
3.006297350,1.614508812,-1.923575048,0.022619821
3.028030157,1.612688237,-1.923850014,0.022278838
3.045362473,1.610830876,-1.924124908,0.021552771
3.077887058,1.608953138,-1.924305850,0.020698918
3.111160278,1.607418461,-1.924368871,0.019959452
3.506335735,1.074904924,-1.422307538,0.709806404
3.528035641,1.067777418,-1.422499408,0.716858649
3.561200380,1.051963096,-1.422797733,0.722277717
3.594827175,1.033741175,-1.422217565,0.717153215
3.617044926,1.021735013,-1.421782640,0.707928811
3.650175571,0.999832962,-1.419217935,0.701116652
3.683360577,0.981372214,-1.415810270,0.702179413
3.700799465,0.965538136,-1.413132468,0.698401771
3.734088182,0.944324965,-1.409918681,0.700465886
3.761795282,0.925798795,-1.406930518,0.697066957
3.783986568,0.910215362,-1.404888891,0.698976354
3.817042828,0.883663144,-1.406533849,0.698617451
3.838980913,0.865631934,-1.407794575,0.696878486
3.861234665,0.847798962,-1.408278191,0.698696777
3.894923449,0.820257853,-1.407670818,0.698704264
3.927981377,0.790445022,-1.409091502,0.699083536
3.961373329,0.760424400,-1.407237412,0.699312595
3.984082222,0.737607516,-1.404000708,0.699036988
4.006240845,0.715946115,-1.401270880,0.698713942
4.039128780,0.684721620,-1.396567992,0.698559235
4.083900213,0.643816721,-1.390264602,0.697722375
4.106113911,0.623558658,-1.388449829,0.697637139
4.128146172,0.603666623,-1.385743207,0.697087838
4.150534153,0.583584961,-1.383653508,0.697290140
4.172652483,0.564911725,-1.381543741,0.695418108
4.206076145,0.535833015,-1.379579518,0.693860691
