t,x,y,z
0.000000000,3.542300427,-0.846793792,0.145602691
0.032467365,3.551864629,-0.811206731,0.164316515
0.065873384,3.562829988,-0.763865080,0.181243372
0.098437309,3.571270216,-0.723363865,0.188617553
0.125945807,3.578743009,-0.692063936,0.185612878
0.172306538,3.572847287,-0.656944332,0.157326294
0.204535007,3.563533985,-0.636348692,0.129315533
0.237485886,3.551716790,-0.599045248,0.093314161
0.271028280,3.559490649,-0.582563719,0.087189943
0.314536095,3.569638295,-0.579680708,0.076607299
0.347402573,3.579219913,-0.580407770,0.065174151
0.370155573,3.586530787,-0.581110194,0.055320152
0.402846098,3.591888301,-0.583415892,0.046361298
0.425050974,3.594898738,-0.585280007,0.040481028
0.459084749,3.598837486,-0.586435725,0.034103039
0.481067419,3.600428094,-0.587518858,0.030568136
0.502939939,3.601324360,-0.589165062,0.027256337
0.525121927,3.602088668,-0.591006304,0.024399535
0.558208942,3.603665939,-0.592282339,0.020521602
0.580312729,3.605127052,-0.592498350,0.018057701
0.602771044,3.606365719,-0.592677601,0.014947542
0.646884441,3.609443786,-0.593487550,0.008876382
0.669727087,3.611985118,-0.593087173,0.005301051
0.693801880,3.613408075,-0.592626393,0.003150772
0.730834246,3.614572292,-0.592420230,0.001544495
0.760433197,3.614885006,-0.592288213,0.001052448
0.786717176,3.615152476,-0.592233012,0.001014015
0.808202267,3.615427228,-0.592172712,0.001040852
0.842112064,3.615715088,-0.592005391,0.000676584
0.864298344,3.615658749,-0.592035336,0.000682828
0.897472858,3.615525511,-0.591988127,0.000537901
0.941763639,3.615484198,-0.591962899,0.000602963
0.964035511,3.615512071,-0.591842938,0.000581703
0.986161947,3.615518968,-0.591696602,0.000429724
1.008264303,3.529649400,-0.854218285,0.018525343
1.030732870,3.564107519,-0.855227070,0.024018382
1.052851677,3.597151723,-0.854385401,0.028791853
1.074796438,3.627793620,-0.851579669,0.032223898
1.108110428,3.670240192,-0.845340623,0.036215275
1.142004490,3.706639791,-0.835842407,0.036715794
1.193392754,3.731399685,-0.812549941,0.022014231
1.237079620,3.731465128,-0.792463851,0.007447260
1.282561541,3.732761904,-0.789039374,0.002746804
1.315449715,3.735113328,-0.791638243,0.001676291
1.349575520,3.736081239,-0.792640297,0.000532211
1.382189035,3.736189257,-0.792373042,0.000161778
1.416581631,3.736648634,-0.792370677,-0.000084708
1.450419188,3.737309740,-0.792929964,-0.000302508
1.482629776,3.737575461,-0.793008751,-0.000736497
1.516183138,-3.240326415,-0.762145423,1.048590491
1.549627304,-3.189787838,-0.741122915,1.057618799
1.566037893,-3.165513996,-0.730457329,1.060192862
1.599039793,-3.117347798,-0.686549410,1.076053170
1.615221500,-3.101647802,-0.679574941,1.075857297
1.642055988,-3.062635184,-0.662873786,1.072984742
1.664167404,-3.031945298,-0.650692670,1.069440988
1.696989059,-2.986598247,-0.634622680,1.062071259
1.719742298,-2.956704766,-0.624161888,1.057835042
1.752576351,-2.911210321,-0.611266057,1.050855888
1.774791241,-2.880893234,-0.603682166,1.045743120
1.811993837,-2.828499752,-0.589186008,1.034390358
1.842961788,-2.791099623,-0.577032247,1.023911337
1.878412962,-2.739764199,-0.557588029,1.006565525
1.909171343,-2.703187924,-0.542247891,0.993257697
1.930619240,-2.674875186,-0.529370333,0.982983373
1.953113079,-2.646855033,-0.516956414,0.972301137
1.997092962,-2.592198674,-0.492974992,0.950243947
2.031393766,-2.551580140,-0.477270997,0.933574190
2.041920662,-2.538241652,-0.472699830,0.928588558
