t,x,y,z
0.000000000,2.800936740,-2.750728324,0.081428839
0.033249378,2.813200742,-2.680337914,0.088122895
0.066248417,2.819131118,-2.611108021,0.098099851
0.116322041,2.799518483,-2.518156040,0.112821613
0.150184393,2.778636990,-2.469319303,0.122954814
0.199678421,2.745086062,-2.383613400,0.137884781
0.250395536,2.712460472,-2.297515386,0.145649708
0.284851551,2.692497050,-2.244032328,0.146883454
0.332029343,2.665385022,-2.173324327,0.144076856
0.337630510,2.657973207,-2.156770077,0.143098805
0.371715784,2.635679238,-2.107253935,0.139957586
0.404486656,2.613649896,-2.057921894,0.136879485
0.437854767,2.593667259,-2.008337542,0.134440193
0.488232136,2.572735909,-1.934240830,0.133158496
0.521512508,2.566228398,-1.896363504,0.133505584
0.538019180,2.562933546,-1.869611585,0.134468311
0.572144508,2.561166393,-1.836305097,0.136219222
0.622840405,2.564853537,-1.796713304,0.135604902
0.655536413,2.569630063,-1.771412616,0.132872496
0.704576492,2.578667238,-1.733381380,0.128958928
0.721506357,2.584479226,-1.712647156,0.126570188
0.754969835,2.594877606,-1.680747350,0.123484840
0.771835327,2.600680863,-1.664522885,0.122044358
0.804680586,2.611349730,-1.631354343,0.119535763
0.838199377,2.620294083,-1.597400173,0.116751894
0.887843609,2.627299432,-1.551546453,0.111498377
0.922079563,2.628277780,-1.511414946,0.103476965
0.956719875,2.627000691,-1.476411027,0.093850089
0.988959551,2.624033306,-1.440564043,0.080949890
1.027934074,2.619686428,-1.399356158,0.063800114
1.060806274,2.616569233,-1.364924758,0.048995760
1.078140259,2.614983253,-1.348611489,0.042052394
1.110387802,2.611940366,-1.317630483,0.030118492
1.143932581,2.611768354,-1.288632265,0.020244558
1.179177999,2.613270654,-1.261917759,0.012135193
1.210539103,2.613794112,-1.240492184,0.001667983
1.234666348,2.618265841,-1.220512765,0.007752527
1.266491175,2.620208085,-1.197928969,0.007011471
1.316353559,2.618781785,-1.166351625,0.004278650
1.349513054,2.618787245,-1.152480213,0.005064817
1.382659912,2.617632315,-1.146078658,-0.001165609
1.416440725,2.622012145,-1.141196718,0.001738775
1.449946642,2.625742522,-1.132169403,-0.002241150
