t,x,y,z
0.000000000,1.347749035,-0.730229369,0.470355887
0.044585943,1.506291702,-0.745559351,0.314597034
0.065732241,1.563895087,-0.751539956,0.251345138
0.099129915,1.677278944,-0.763081447,0.118549486
0.143225193,1.820228664,-0.777671365,-0.037367909
0.177229166,1.928070237,-0.782806506,0.109567952
0.221468210,2.035306466,-0.787644597,0.237750320
0.254854679,2.125542197,-0.792711768,0.334811095
0.299550056,2.260317446,-0.801351507,0.454416606
0.321269035,2.319006980,-0.805726377,0.498501993
0.343836784,2.378477007,-0.809920556,0.537607430
0.376746655,2.451021004,-0.815206645,0.579484862
0.420795679,2.567335791,-0.824063067,0.628334251
0.459545851,2.667701812,-0.832175060,0.652957748
0.493204117,2.753953840,-0.839167377,0.662641884
0.516005278,2.824787976,-0.845531756,0.661966902
0.555233717,2.923088298,-0.853758558,0.648392782
0.600533247,3.033816620,-0.864147127,0.613804480
0.621152639,3.075321946,-0.867582461,0.595747888
0.664748192,3.183959515,-0.877703563,0.534591480
0.696927309,3.264525271,-0.885758576,0.477043076
0.747671366,3.382320012,-0.897256403,0.369907276
0.781304598,3.459384284,-0.905420577,0.285957261
0.814357996,3.534483013,-0.912740151,0.192014596
0.864308596,3.643993764,-0.925015867,0.032332815
0.897260189,3.714556084,-0.932556892,-0.085591244
0.930829763,3.699588942,-0.942766308,-0.064748009
0.980134964,3.508343099,-0.961324280,0.246119129
1.030515909,3.318783412,-0.979586598,0.519956984
1.081046581,3.130982346,-0.998208770,0.756554569
1.130571365,2.946223800,-1.017772104,0.961493084
1.180377483,2.763737854,-1.036757223,1.133350260
1.214107275,2.643785037,-1.049936048,1.229560815
1.247301340,2.524379765,-1.062441022,1.312662206
1.297035694,2.348946005,-1.082207028,1.411671020
1.329879045,2.232682669,-1.094830497,1.460238266
1.362958670,2.116805193,-1.107821445,1.496795294
1.413050652,1.940910954,-1.125139417,1.526328979
1.459743977,1.794331189,-1.143306560,1.533786387
1.493195772,1.685278932,-1.156984520,1.525597059
1.547227621,1.507936732,-1.179746101,1.487023518
1.597282171,1.351245706,-1.201564178,1.426557306
1.630769253,1.250068181,-1.215406960,1.371599354
1.664107561,1.149458123,-1.229383099,1.306282561
1.713894367,1.002028986,-1.250629133,1.187807915
1.747516870,0.906612382,-1.264914110,1.096585246
1.780546665,0.814097707,-1.279541926,0.994197604
1.830023050,0.680175070,-1.302383673,0.822416193
1.880255222,0.551014871,-1.324195017,0.629052201
1.930063486,0.427934304,-1.346685663,0.413915656
1.980357409,0.311395020,-1.368918409,0.179917510
2.030528545,0.199212979,-1.390673027,-0.055101707
2.080264091,0.052056348,-1.401389196,0.147349686
2.113687754,-0.046866172,-1.408618170,0.265877974
2.145664454,-0.140937639,-1.416228200,0.370125009
2.193426371,-0.283040152,-1.427548134,0.502582604
2.226639509,-0.361089972,-1.433779651,0.563954806
2.261428595,-0.469193685,-1.442422328,0.635599273
2.304281950,-0.576973197,-1.452495146,0.690664587
2.339319706,-0.683805261,-1.462225674,0.729673072
2.375366926,-0.773365842,-1.470141065,0.750115036
2.408646822,-0.863471586,-1.479321614,0.758685757
2.441334009,-0.952139263,-1.488050804,0.756601657
2.478548765,-1.054262944,-1.498349344,0.739933707
2.519759893,-1.155077178,-1.508557620,0.707375800
2.552489996,-1.240507905,-1.517395675,0.668251835
2.588316441,-1.337056107,-1.527439985,0.609010840
2.628415585,-1.433622622,-1.537720379,0.534181779
2.677102089,-1.539765699,-1.549236849,0.431932021
2.713972092,-1.631393928,-1.560126630,0.326765202
2.747639179,-1.706830010,-1.568852192,0.226916319
2.796759367,-1.568531878,-1.537541145,0.361727922
2.830116987,-1.425625079,-1.507708631,0.500892332
2.861621857,-1.284417316,-1.478055465,0.625287990
2.909669161,-1.075574486,-1.435575657,0.783530019
2.953838587,-0.915226769,-1.403051122,0.884797017
2.975075483,-0.824836909,-1.384924850,0.933617406
3.019007921,-0.645965683,-1.348681555,1.015539219
3.062952518,-0.469831548,-1.313273098,1.073979620
