t,x,y,z
0.000000000,3.267595300,-1.210882259,0.066692540
0.022949696,3.255178846,-1.289506746,0.040820256
0.044940710,3.241348661,-1.369872066,0.020642960
0.077989340,3.222347701,-1.479045902,0.012912276
0.111107826,3.191328057,-1.576809368,0.012125606
0.144814014,3.166261850,-1.645004990,0.013446181
0.166635990,3.153361377,-1.667586752,0.006197283
0.189513445,3.139901587,-1.681702973,-0.001461627
0.222351789,3.128580975,-1.690625399,-0.001909761
0.244949102,3.124820379,-1.695056245,0.000489992
0.266699791,3.123285045,-1.696108299,0.000789315
0.300338984,3.122552674,-1.697282415,0.002092082
0.333403826,3.121809289,-1.698369990,0.002749854
0.355780363,3.121240293,-1.698813126,0.003400993
0.389283419,3.120037630,-1.699015459,0.004909471
0.422613382,3.119482017,-1.699895433,0.007217215
0.455906153,3.119528714,-1.702260938,0.011029265
0.478093147,3.119020060,-1.704298843,0.014489089
0.522599459,3.012925963,-1.576583301,0.145425588
0.555748940,2.955307660,-1.639101272,0.105184484
0.588927984,2.884347267,-1.694123205,0.064694773
0.611159801,2.834871891,-1.721640786,0.044451591
0.633927345,2.775716970,-1.757644321,0.023211463
0.667043686,2.692407064,-1.797258914,0.014568132
0.689291477,2.645513564,-1.813740016,0.019119962
0.711502314,2.611223338,-1.829491750,0.025955183
0.744675875,2.589223233,-1.852954020,0.017712170
0.767316818,2.583102397,-1.862554619,0.015540592
0.789450169,2.570464954,-1.869484879,0.017320174
0.822641611,2.562443531,-1.872795520,0.017736313
0.855829477,2.559459953,-1.876364699,0.016028466
0.888889551,2.557948255,-1.877149012,0.013987763
0.922547817,2.557199416,-1.878013444,0.012633196
0.956842661,2.556779931,-1.878879263,0.011445793
0.988775253,2.556077125,-1.879534655,0.010296734
1.022292852,2.796830519,-1.905773308,0.214175615
1.055648804,2.728705689,-1.935622749,0.193105081
1.088807106,2.653432678,-1.965465827,0.159834459
1.122519016,2.566517886,-1.992314619,0.121440017
1.144887686,2.503135629,-2.005000507,0.098713409
1.178391218,2.406027177,-2.023414402,0.068184400
1.211155653,2.308262892,-2.036425082,0.044772931
1.233911514,2.252608184,-2.043935097,0.039927701
1.255790710,2.188134691,-2.045035951,0.032140071
1.288835526,2.092277911,-2.034434721,0.026571220
1.322259188,2.010688928,-2.019500146,0.024177004
1.355891228,1.960690103,-2.006782246,0.020767047
1.388916731,1.938314043,-1.991290349,0.011760180
1.422747612,1.923826188,-1.982129374,0.012287931
1.455796957,1.914329236,-1.980826752,0.015480069
1.490418196,1.909353167,-1.978601211,0.014911397
1.522431850,1.906811601,-1.976701465,0.014014783
1.547615290,1.905129774,-1.976316031,0.013377423
1.580994368,1.904015246,-1.976576211,0.012945506
1.611813307,1.901657322,-1.974600079,0.012604578
1.645622730,1.898380229,-1.974057852,0.010968042
1.655834913,1.892496103,-1.973496912,0.008509762
