t,x,y,z
0.000000000,1.302235397,-0.631724269,0.830093202
0.033034801,1.267341572,-0.629563436,0.846870074
0.066116810,1.232138734,-0.627040015,0.852825270
0.116199493,1.180763767,-0.623535550,0.841585426
0.149226189,1.146774697,-0.621569622,0.821797721
0.182455063,1.112998914,-0.619854686,0.789999772
0.215898991,1.079163986,-0.618279934,0.748631796
0.249017954,1.045801096,-0.616601485,0.696018719
0.283596039,1.018501242,-0.614006268,0.710935048
0.317564011,0.994819950,-0.611633956,0.753178639
0.366511583,0.959033785,-0.607889454,0.796275338
0.399361849,0.935919681,-0.606066787,0.811842906
0.416316271,0.924438572,-0.604643577,0.814637920
0.449263573,0.900727904,-0.602814010,0.813979277
0.499205828,0.866831838,-0.600444696,0.792445239
0.550033331,0.832214249,-0.598390437,0.746770253
0.582758188,0.809902680,-0.597490186,0.703522143
0.616267204,0.791473943,-0.595594603,0.696915737
0.649261713,0.777501741,-0.593597249,0.733844742
0.685365200,0.762410592,-0.591586925,0.763780931
0.743126631,0.740828371,-0.588881372,0.778869994
0.784970522,0.725033882,-0.587557520,0.772693143
0.832908630,0.706026592,-0.585931603,0.744024912
0.866141558,0.693572830,-0.585035575,0.710075880
0.899250507,0.682212639,-0.584176386,0.683456710
0.932866096,0.677611966,-0.583032078,0.716924648
0.965964079,0.673286727,-0.581585603,0.739514767
0.999864340,0.669262423,-0.580350818,0.751533591
1.051183462,0.663583349,-0.579053870,0.749464659
1.095290422,0.658488723,-0.578522287,0.726476148
1.115640402,0.655937382,-0.578300538,0.707922174
1.137814283,0.653218487,-0.578119060,0.684909406
1.171924114,0.654378250,-0.577702393,0.700160397
1.216144800,0.658101888,-0.577452886,0.727133309
1.259820461,0.662006469,-0.577283313,0.734829000
1.305459499,0.666015759,-0.577221788,0.723518890
1.349794388,0.670533062,-0.576822325,0.693273989
1.394036531,0.674550647,-0.576926022,0.696887667
1.439658165,0.678227298,-0.577189399,0.715396461
1.472313404,0.681042504,-0.577566622,0.716628833
1.510667801,0.684837697,-0.578305664,0.705270438
1.544010162,0.687682569,-0.579229592,0.683276047
1.576461554,0.690918941,-0.579734343,0.693515094
1.609879017,0.693033735,-0.579935879,0.704212630
1.643413067,0.693354694,-0.578532938,0.700798256
1.694022417,0.678087026,-0.585108988,0.672138284
1.735130310,0.654202052,-0.594536696,0.672236530
1.785840750,0.597613611,-0.624552748,0.681492415
1.820907354,0.539938855,-0.649011218,0.694882630
1.852360964,0.469776129,-0.667333407,0.709681172
1.887145281,0.396501961,-0.672153463,0.721833183
1.921129704,0.327168401,-0.665964999,0.730828738
1.955821276,0.264238346,-0.652815132,0.738309264
2.003313065,0.182058371,-0.630369670,0.747532691
2.053707600,0.124785144,-0.608284876,0.758710506
2.104641438,0.089213661,-0.587120506,0.768216676
2.154444695,0.058331955,-0.568554373,0.769096429
2.187819958,0.041942848,-0.559159697,0.769478816
2.221207142,0.029483850,-0.551421078,0.770687889
2.255219460,0.018369348,-0.544366113,0.773701346
2.272656918,0.012959029,-0.540889101,0.775469122
2.305461884,0.001777493,-0.533919846,0.779874168
2.346258879,-0.016723688,-0.522591475,0.785538951
2.374215841,-0.028009761,-0.517270483,0.788231356
2.425203562,-0.060214202,-0.507366317,0.795918958
2.459049225,-0.081931887,-0.502219280,0.799050810
2.492892504,-0.104234956,-0.494999655,0.800110067
2.542951107,-0.129632221,-0.484279846,0.798801623
2.594379902,-0.157987491,-0.466508893,0.787846657
2.644764185,-0.178822036,-0.444834939,0.771401116
2.678381681,-0.186788854,-0.428740430,0.760120638
2.711628437,-0.191726684,-0.414060466,0.747857723
2.744356871,-0.196335217,-0.401817522,0.737103919
2.778266907,-0.200153711,-0.391843903,0.730777804
2.811031103,-0.204471878,-0.387380720,0.727278907
2.844430447,-0.210411117,-0.387780198,0.727084540
2.877110481,-0.217339077,-0.391881211,0.729482367
2.927751303,-0.229049356,-0.401635333,0.733591308
2.961322784,-0.236300573,-0.409998420,0.735945567
2.994285583,-0.243978640,-0.418505504,0.735792852
3.028289557,-0.251048930,-0.426925804,0.734251927
3.061035633,-0.258840092,-0.434032947,0.732546795
3.111305237,-0.269004787,-0.441859888,0.731110105
3.144244909,-0.272400074,-0.445549739,0.732281318
3.160460949,-0.272910199,-0.447116980,0.733452942
3.194260359,-0.272267344,-0.450888885,0.737522514
3.227951765,-0.269659928,-0.455600820,0.742903419
3.261020422,-0.263198323,-0.462766136,0.749683620
3.294083595,-0.255032119,-0.471406330,0.756692606
3.327441216,-0.246300099,-0.480808955,0.763003488
3.361298800,-0.238680637,-0.491838846,0.769920435
3.411279202,-0.230022910,-0.511469397,0.783740176
3.443896294,-0.224068652,-0.526618711,0.794549267
3.477266312,-0.215316626,-0.546438281,0.811601541
3.527226925,-0.202476824,-0.582570413,0.846337364
3.561037779,-0.199212070,-0.610143893,0.874596590
3.594087362,-0.199115405,-0.637784129,0.907964506
3.635056019,-0.204009951,-0.666776991,0.954844873
3.663279772,-0.213576909,-0.685542428,0.993756323
3.713562012,-0.240002137,-0.714518181,1.077872453
3.747748375,-0.257153978,-0.728102034,1.121107134
3.773716927,-0.267988575,-0.736794919,1.143782207
3.796433926,-0.279602581,-0.745642568,1.161765018
3.840407133,-0.302678712,-0.763121732,1.182890413
3.862263441,-0.313895711,-0.771938750,1.186352986
3.885164738,-0.327215932,-0.783699234,1.184316938
3.904852390,-0.335465006,-0.790539180,1.179425212
3.927309513,-0.346846456,-0.799817717,1.168816525
3.960667849,-0.363847659,-0.814021675,1.144092091
4.004866600,-0.384693604,-0.832711711,1.094767374
4.029522896,-0.398439407,-0.844179123,1.054116873
4.050368786,-0.406313881,-0.850711006,1.026169953
4.072979689,-0.416706905,-0.859224553,0.984854530
4.110478878,-0.435071717,-0.874835433,0.902146545
4.144411087,-0.349505266,-0.876456608,0.890018013
4.177851439,-0.199935530,-0.870075549,0.911716821
4.210659504,-0.050556484,-0.862771858,0.921517968
4.244116068,0.096443276,-0.855214492,0.919946835
4.277092695,0.240056735,-0.847525581,0.906284967
4.310974836,0.382199883,-0.840485595,0.881847055
4.343971968,0.521981635,-0.832791008,0.844744992
4.377528191,0.658060583,-0.827203057,0.796774850
4.410514355,0.790366993,-0.821691291,0.735809996
4.444349289,0.919900461,-0.815581952,0.688718996
4.492799520,1.091248089,-0.796276953,0.776061336
4.525918245,1.204335623,-0.783670857,0.818518204
4.576679468,1.370123831,-0.765199105,0.860506901
4.610738754,1.479662255,-0.753054199,0.873368712
4.642277479,1.587823050,-0.740349732,0.875137648
4.676522493,1.694132657,-0.728971924,0.865463629
4.726575851,1.849918598,-0.711657200,0.828385545
4.776559114,2.000121555,-0.696399619,0.766330955
