t,x,y,z
0.000000000,-4.741878239,0.459690450,0.442070225
0.015921354,-4.741437979,0.461119963,0.388052294
0.033071280,-4.739277390,0.461702360,0.305711292
0.044394493,-4.739215917,0.461958952,0.219775669
0.075536966,-4.739470129,0.462927966,0.072232969
0.086755037,-4.739413623,0.463418501,0.011675493
0.103688478,-4.739449565,0.464073295,-0.081081358
0.130697727,-4.738200206,0.466355220,-0.065405342
0.158527136,-4.736065987,0.469718539,0.062578238
0.186452150,-4.733231223,0.472812678,0.181382951
0.208631039,-4.730087868,0.475203967,0.270013738
0.225744247,-4.728534473,0.477094091,0.333165185
0.236720562,-4.727494995,0.478118260,0.373355560
0.253575802,-4.727892751,0.478648022,0.429791078
0.264055967,-4.726821288,0.478686581,0.465531106
0.280835867,-4.725101050,0.480255945,0.518720315
0.297777176,-4.723450624,0.481661143,0.568866601
0.319745302,-4.720898285,0.483554892,0.631034542
0.336746931,-4.718958594,0.484702999,0.674521425
0.347977161,-4.717426111,0.485466183,0.701620860
0.364937067,-4.715350087,0.486636462,0.740201148
0.386536598,-4.713421394,0.487503901,0.786363920
0.414638996,-4.709567114,0.488439948,0.837223287
0.425864458,-4.708260603,0.489233911,0.856066754
0.441933632,-4.705961428,0.489983902,0.881427582
0.469996929,-4.702079185,0.491498749,0.917641780
0.497739792,-4.698754748,0.493197890,0.947320666
0.514183998,-4.697494787,0.494428334,0.961980591
0.542037249,-4.694242108,0.495421354,0.978250250
0.570168018,-4.691123192,0.497129696,0.989848854
0.597727060,-4.692689263,0.505222792,1.021597586
0.625948668,-4.699709474,0.511486019,1.047961559
0.653462172,-4.711127634,0.518431980,1.068201311
0.680907249,-4.723022899,0.525706894,1.080394662
0.708690882,-4.736164441,0.536021657,1.087078958
0.736720324,-4.749374874,0.546285022,1.081398189
0.758875847,-4.760060074,0.554504519,1.070287798
0.786764383,-4.773479791,0.565657072,1.050768340
0.808800220,-4.784244874,0.573236693,1.030724462
0.825592279,-4.792172573,0.577041568,1.013007539
0.841953993,-4.800223901,0.578503958,0.992783764
0.869598389,-4.813247674,0.577672413,0.958070982
0.897581339,-4.824743284,0.573840918,0.921039606
0.925607920,-4.833740286,0.565201607,0.880832249
0.936975718,-4.836411645,0.560476499,0.864788872
0.953555346,-4.838811121,0.554084430,0.843653929
0.969854116,-4.840807822,0.544596205,0.820772849
0.997838497,-4.842326751,0.525353478,0.782507464
1.015066862,-4.841483114,0.511422364,0.759624217
1.031361580,-4.839221442,0.496028303,0.737756249
1.058771610,-4.832697864,0.466669110,0.704605068
1.086689472,-4.824297349,0.432726141,0.678316128
1.097867727,-4.820639515,0.418442219,0.670299692
1.114963293,-4.815211182,0.397066311,0.660816402
1.136840820,-4.809022543,0.369891650,0.653371488
1.142158508,-4.808041215,0.363353504,0.651811780
