t,x,y,z
0.000000000,-4.595117092,0.166950865,0.990927659
0.027904272,-4.585656446,0.153697489,0.883284004
0.038704634,-4.582154586,0.148897598,0.839011269
0.055588722,-4.577547857,0.144302885,0.773041240
0.071928024,-4.572540350,0.140851299,0.706052873
0.099578619,-4.564414740,0.134457761,0.590199207
0.127589703,-4.557650368,0.128141097,0.467664170
0.144085884,-4.551685042,0.124718422,0.391815804
0.160877228,-4.546487399,0.121314916,0.313761761
0.188465357,-4.538762869,0.115339658,0.178867104
0.205789089,-4.534119120,0.112051173,0.095035162
0.232880592,-4.526444824,0.106366285,-0.049608007
0.260598898,-4.521391782,0.105256047,-0.050545172
0.271637678,-4.520567881,0.106170335,-0.000871286
0.289036512,-4.518124416,0.107065652,0.071289073
0.305778742,-4.515671270,0.108146994,0.140136474
0.338707209,-4.513100957,0.110623024,0.268478138
0.355448723,-4.511888848,0.112093650,0.328017134
0.371860743,-4.510750325,0.113684844,0.384645318
0.383329630,-4.510068253,0.114539455,0.420670551
0.399551153,-4.510130745,0.115753854,0.471351547
0.416301727,-4.509390663,0.117028608,0.519662531
0.432749510,-4.508182199,0.118530607,0.565564102
0.460512877,-4.506045822,0.120591873,0.635650798
0.477567911,-4.505808553,0.122532102,0.672915912
0.494402170,-4.504141176,0.123681774,0.708143083
0.522125006,-4.501382099,0.125463585,0.760717196
0.538558245,-4.500177696,0.126439553,0.788794840
0.566425800,-4.497883402,0.127793132,0.829459069
0.583076239,-4.496583110,0.128468731,0.850268149
0.594461203,-4.495372441,0.128667054,0.862738097
0.610808611,-4.493060362,0.129261589,0.878821824
0.638619184,-4.490100914,0.129578219,0.899257837
0.655710697,-4.488706410,0.130224738,0.908337257
0.671688557,-4.487064609,0.131103189,0.914709138
0.688798428,-4.484598327,0.130922432,0.918449540
0.716273546,-4.467471828,0.127786047,0.935664456
0.738781929,-4.449919221,0.124705416,0.959643657
0.755307674,-4.435343009,0.120063982,0.980671999
0.766281605,-4.426443450,0.116486837,0.996718715
0.782880783,-4.412393081,0.107730158,1.023545258
0.799949408,-4.398926584,0.097911486,1.051383829
0.827538967,-4.379672587,0.083713277,1.099915219
0.844353914,-4.369262709,0.076978406,1.130880774
0.860564470,-4.359554406,0.071453470,1.162607438
0.888370037,-4.346045269,0.063991079,1.215268578
0.916368961,-4.333152183,0.058781054,1.264699732
0.932836056,-4.328458788,0.058990426,1.297517870
0.960880280,-4.320981530,0.055621833,1.339518065
0.977922678,-4.317708553,0.054018831,1.358999782
0.994644165,-4.317181144,0.055039401,1.379981177
1.010872602,-4.316234048,0.054984089,1.396666925
1.027833462,-4.316954535,0.052820332,1.408475815
1.044057608,-4.318680675,0.055747808,1.418446558
1.071891546,-4.319060353,0.053553469,1.423528406
1.099458456,-4.309586386,0.051604942,1.418709974
1.116414547,-4.305333221,0.050127800,1.410499591
1.149612188,-4.292718320,0.041849265,1.383523457
1.166711807,-4.284681556,0.035991917,1.365045018
1.194147825,-4.269194832,0.024505237,1.326482727
1.221759319,-4.251577970,0.012435958,1.277945651
1.250609636,-4.228159803,-0.002421286,1.216916303
1.266801357,-4.214467362,-0.012111104,1.173377261
1.282900333,-4.202055068,-0.021935937,1.123146736
1.310563803,-4.179824197,-0.040464983,1.019604811
1.322240591,-4.171539113,-0.048549601,0.971112866
1.339399815,-4.160999386,-0.061132562,0.890981393
1.355601788,-4.153054435,-0.075131010,0.806114580
1.372198820,-4.144362787,-0.089358228,0.718236030
1.382812977,-4.138698553,-0.098480183,0.659019825
1.399598837,-4.130059593,-0.111111110,0.568988538
1.416859627,-4.121544901,-0.124696654,0.475837921
1.446474552,-4.106128245,-0.147489309,0.316617879
1.469260454,-4.091531966,-0.170053049,0.154346557
1.491340876,-4.081036813,-0.187653355,0.020134758
1.513341188,-4.071631084,-0.203644099,-0.085434527
