t,x,y,z
0.000000000,3.270748626,-0.968294909,-0.001404694
0.032847166,3.265336365,-0.985804768,-0.003820768
0.066199303,3.263472487,-0.997039743,-0.001722589
0.099560022,3.260790379,-1.000458925,-0.002198620
0.132874727,3.258365449,-1.003375723,-0.002148818
0.166168928,3.257915085,-1.004182666,-0.001229871
0.199753284,3.257365005,-1.004439659,0.000252051
0.232987881,3.256495092,-1.004993870,0.001302845
0.255116940,3.255932422,-1.005268433,0.002219848
0.288485050,3.254832778,-1.005997833,0.003899352
0.310681581,3.254101615,-1.006484428,0.005516869
0.332841635,3.253474161,-1.007235745,0.007663308
0.366135836,3.253394983,-1.008809429,0.011214028
0.399894953,3.252780845,-1.011141677,0.017262821
0.432861328,3.251771556,-1.016636620,0.029388149
0.466296673,3.125730728,-1.236144468,0.012936339
0.499742270,3.124849687,-1.238900310,0.012234127
0.532890558,3.124532944,-1.239742703,0.012347502
0.566168308,3.124333414,-1.240285725,0.012697363
0.610793591,3.124757626,-1.241691893,0.012991036
0.643948078,3.125965144,-1.244466467,0.010460205
0.677601099,3.125969445,-1.247441796,0.007142303
0.710794926,3.126079429,-1.247560040,0.006919761
0.743623257,3.126102700,-1.247496114,0.006436348
0.777529001,3.126116524,-1.247168160,0.005619365
0.810717344,3.126007325,-1.247210964,0.005172327
0.844500065,3.125842899,-1.247321720,0.004922334
0.877590179,3.125737398,-1.247465622,0.004851264
0.910596848,3.125577946,-1.247403042,0.005012062
0.943898201,3.125598829,-1.247458471,0.005303260
0.989139795,3.490100092,-1.630198723,0.010225735
1.021862745,3.491508152,-1.631596678,0.008861636
1.044174433,3.491972730,-1.631627516,0.008766653
1.077644825,3.492194275,-1.631465223,0.008771174
1.100210667,3.492324492,-1.631400960,0.008795486
1.121812105,3.492495946,-1.631390190,0.008709699
1.155461550,3.492724845,-1.631257856,0.008611821
1.188699007,3.492941584,-1.631130461,0.008471778
1.221750736,3.493287923,-1.631039514,0.008441395
1.255522728,3.493680442,-1.631134622,0.008262572
1.288532019,3.494700251,-1.631244419,0.008693855
1.310948610,3.494911987,-1.631254163,0.008429892
1.335951567,3.495148319,-1.631360646,0.008065813
1.371903896,3.495357063,-1.631567658,0.007583268
1.386684895,3.495525170,-1.631617425,0.007622031
1.410778046,3.495530141,-1.631611350,0.007542828
1.444295883,3.495650117,-1.631624817,0.007601556
1.477260351,3.505083770,-1.266865836,0.060846792
1.511013269,3.504129892,-1.271944347,0.058436707
1.544123650,3.504403645,-1.273419471,0.057333939
1.577577114,3.504720992,-1.273256085,0.057147496
1.610778809,3.504656738,-1.273062809,0.057307423
1.643930674,3.504245271,-1.273197477,0.057552468
1.677756548,3.503732349,-1.273611899,0.057623435
1.710986137,3.503504036,-1.274014463,0.057823396
1.733446360,3.503388202,-1.274135673,0.058156432
1.765586615,3.502981693,-1.274103782,0.058487760
1.799618483,3.502180507,-1.273804570,0.059086122
1.832942963,3.501599659,-1.273653313,0.060546843
1.865532160,3.500769863,-1.273182763,0.061408490
1.898133755,3.500020124,-1.272991119,0.062510162
1.932875156,3.499396763,-1.273042941,0.063963973
1.977329016,3.422886844,-1.293756260,0.797931405
2.032975912,3.421670047,-1.294895200,0.799355913
2.077367067,3.421466948,-1.295844239,0.800697270
2.099665880,3.421098792,-1.296083923,0.801057750
2.132921219,3.419552181,-1.296050518,0.801370431
2.166292667,3.416905349,-1.295496916,0.801524690
2.200043917,3.413036527,-1.294666675,0.802185589
2.232845545,3.407947779,-1.293267673,0.803251729
2.266928673,3.400917228,-1.291290655,0.804352508
2.299747944,3.395389541,-1.286731125,0.805291547
2.332805872,3.389553714,-1.278259828,0.807154347
2.366668224,3.382707135,-1.264231350,0.810343247
2.399854422,3.374031869,-1.246350040,0.813884514
2.433084726,3.364716164,-1.226890229,0.818136457
2.465886116,3.357987874,-1.208343874,0.822744440
2.499567747,3.354453339,-1.191216459,0.826216145
2.544577599,3.353015965,-1.170807521,0.828169647
2.577690840,3.354172027,-1.156376732,0.826582635
2.610791206,3.356916143,-1.141973395,0.822269113
2.632938623,3.359214091,-1.132325155,0.818070699
2.655171871,3.361918752,-1.122662695,0.813237132
2.688178778,3.366282914,-1.107664309,0.805049553
2.721114635,3.369519721,-1.090932736,0.795179562
2.743937254,3.371307313,-1.078709672,0.787813254
2.776582003,3.373214034,-1.059484248,0.776351242
2.810482740,3.373620748,-1.037638951,0.763294404
2.828541756,3.373361392,-1.025855651,0.755994310
2.860995293,3.372495799,-1.001201269,0.740121238
2.894086361,3.370309064,-0.976754763,0.722188356
2.927888155,3.365792136,-0.952868218,0.704283966
2.951515198,3.362177486,-0.937893497,0.693778956
2.983622551,3.355303191,-0.914429432,0.681821540
3.009275436,3.348777972,-0.893702879,0.675845427
3.044175386,3.343170539,-0.867478315,0.671599322
3.077934265,3.334975795,-0.841118472,0.669350675
3.111198664,3.329448431,-0.813826254,0.669787218
3.145192146,3.321127972,-0.786944149,0.672168872
3.170815468,3.312108426,-0.764807577,0.674731472
3.187016249,3.305549911,-0.751730002,0.676547926
3.218382120,3.291354667,-0.729770073,0.678462191
3.250792503,3.270828676,-0.704783614,0.678907367
3.284456968,3.249400407,-0.681667800,0.676823421
3.305429935,3.233538069,-0.666925242,0.672866953
3.327409029,3.218285033,-0.652772816,0.667226312
3.363401890,3.191996870,-0.628351246,0.653483595
3.389335632,3.176813013,-0.615430925,0.642506950
3.410742044,3.162436427,-0.602350126,0.630021519
3.450132132,3.139383479,-0.580789737,0.605504140
3.493314028,3.115650608,-0.558400035,0.577451464
3.528068542,3.108153639,-0.546052081,0.562397078
