t,x,y,z
0.000000000,0.081535746,-1.060622385,0.718455575
0.025234222,0.079113282,-1.052450761,0.718079867
0.048240185,0.077204499,-1.045637059,0.717914499
0.072360039,0.075520045,-1.038697278,0.717236859
0.100323200,0.071479373,-1.029254971,0.716064213
0.122766972,0.068044520,-1.021749660,0.715647323
0.144508362,0.066011168,-1.016494624,0.715560141
0.161770105,0.063538425,-1.008874497,0.716036430
0.205518723,0.058939776,-0.992267033,0.717744699
0.239437103,0.056073180,-0.978558637,0.718827677
0.272335291,0.055502014,-0.961814477,0.718841438
0.298557281,0.053308531,-0.946708336,0.718950845
0.323846340,0.052065040,-0.933973974,0.718969362
0.350333929,0.051778646,-0.917202549,0.718893769
0.381252766,0.052657911,-0.896035569,0.718910223
0.417108774,0.053273845,-0.873426727,0.719020053
0.439327002,0.052623134,-0.857517127,0.719006010
0.461641550,0.052488098,-0.841540568,0.718663429
0.483772993,0.053333140,-0.825389293,0.718047474
0.505897284,0.053880201,-0.809277241,0.717755431
0.530795574,0.054492897,-0.789212942,0.717807696
0.550313711,0.054646754,-0.777239422,0.717684366
0.583451986,0.054447935,-0.754538930,0.717762070
0.605596781,0.054668274,-0.739324335,0.717836820
0.628172636,0.055369692,-0.723883879,0.718077988
0.661112547,0.057684290,-0.699007852,0.717834840
0.694606543,0.059523930,-0.672402329,0.717344211
0.728657961,0.061229989,-0.643145784,0.717073149
0.761561155,0.063417753,-0.614036988,0.717099381
0.794936657,0.064100604,-0.581347520,0.717603857
0.828490257,0.066387530,-0.547863185,0.717660872
0.861263990,0.068403852,-0.513789304,0.717069636
0.883505583,0.069879315,-0.491320188,0.716654056
0.905667782,0.070683364,-0.468819969,0.716277268
0.939014435,0.072014729,-0.436161269,0.716165761
0.972266436,0.074290622,-0.403999218,0.716191605
1.017471313,-0.562745265,-0.190406742,0.005033827
1.050725937,-0.547058306,-0.140697335,0.006377040
1.072635651,-0.537081406,-0.123072401,-0.000259165
1.105939627,-0.527383228,-0.110926163,-0.001566769
1.139373541,-0.521480652,-0.102724128,0.001317475
1.172869921,-0.517185790,-0.099308375,0.000217934
1.206091642,-0.515277085,-0.096750814,-0.000979503
1.223767042,-0.515355284,-0.096485118,-0.000768026
1.239731312,-0.515409738,-0.096154540,-0.000601031
1.256731749,-0.515404005,-0.095982318,-0.000311261
1.272916079,-0.515348495,-0.095879429,0.000163865
1.295116901,-0.515020383,-0.095726831,0.000815713
1.329083443,-0.514727371,-0.095150569,0.001907485
1.344883680,-0.514471491,-0.094979867,0.002462033
1.361829281,-0.514328071,-0.094880523,0.003270959
1.378786087,-0.514178175,-0.094606802,0.004124233
1.406015635,-0.513664682,-0.093954697,0.004860944
1.439683199,-0.510143597,-0.091515937,0.005381085
1.456671715,-0.509959823,-0.091069572,0.006161858
1.478387117,-0.510129816,-0.090760473,0.007870708
1.501143217,-0.286857240,0.018871176,0.061945089
1.517581940,-0.257940497,0.059055554,0.042980837
1.533863068,-0.226698405,0.101008176,0.026800951
1.550740719,-0.194801931,0.141491787,0.015216409
1.572742939,-0.152282656,0.189874833,0.007661607
1.606616974,-0.103807870,0.253374326,0.012187899
1.646603346,-0.077346018,0.298824250,0.010009063
1.695879936,-0.091695727,0.311706227,-0.000452991
1.717735767,-0.083422854,0.319188019,0.001543502
1.739618540,-0.079478359,0.321977680,0.002067057
1.756303310,-0.075628522,0.322927380,0.000838064
1.772607327,-0.074059193,0.323644661,0.001007232
1.789335728,-0.073270636,0.324124767,0.000931331
1.817633867,-0.072186732,0.325110457,0.000843966
1.833923578,-0.072063143,0.325875004,0.000978576
1.850322723,-0.072314174,0.326618623,0.001136971
1.867902756,-0.072331361,0.326855124,0.001133592
1.883797407,-0.072370919,0.326962610,0.001091118
1.900484085,-0.072449510,0.327131025,0.000993782
1.922747612,-0.072454860,0.327268758,0.000879999
1.939589977,-0.072373160,0.327373458,0.000733859
1.956643105,-0.072219068,0.327552417,0.000689682
1.972890139,-0.072258587,0.327971358,0.000721129
1.989736557,-0.072194322,0.328107739,0.000758500
2.011669159,-0.293657131,0.313123476,0.180962731
2.029400110,-0.273122948,0.345100624,0.166743699
2.044969797,-0.249939664,0.378116219,0.150631339
2.061842918,-0.222695811,0.410725369,0.132984079
2.078699589,-0.191268191,0.442874648,0.115327306
2.100699186,-0.142036843,0.483028475,0.091240178
2.133840084,-0.054084918,0.533193787,0.058273673
2.150663376,-0.007202071,0.551426245,0.046300393
2.167755842,0.046013902,0.565626210,0.034534487
2.190510750,0.115416795,0.577317569,0.024914924
2.211785316,0.190845504,0.581475993,0.017766921
2.233931065,0.264532611,0.579679222,0.014855136
2.267837048,0.361921541,0.565811995,0.018557116
2.283952713,0.409023454,0.554200488,0.020146887
2.300405025,0.445355199,0.542875164,0.023320803
2.317972660,0.472841288,0.533075456,0.025366473
2.333862543,0.501355679,0.518614042,0.023623183
2.355952024,0.527747480,0.497932184,0.018501000
2.389787197,0.548315586,0.470445593,0.012173016
2.406128645,0.555786618,0.463463442,0.010764925
2.423825741,0.563823627,0.462433342,0.012220024
2.439851522,0.568016144,0.462441864,0.013430080
2.456431389,0.571469796,0.462213761,0.013439177
2.472968817,0.574535216,0.461920731,0.013014745
2.495010853,0.575771074,0.462277378,0.012778730
2.512546778,0.576839665,0.462239124,0.012481536
2.528638124,0.577726360,0.461976039,0.012361262
2.544940472,0.578653647,0.461871271,0.012201482
2.567631006,0.579682209,0.461899493,0.012018867
2.606519699,0.584194703,0.460940005,0.011391351
2.622946501,0.585073019,0.461011037,0.011551060
2.644865513,0.590198131,0.459504671,0.010231700
2.696988106,0.609701932,0.455155420,0.004225321
2.719007730,0.610099002,0.455157498,0.004918442
2.751836061,0.610461982,0.454863497,0.006052906
2.773642540,0.610317465,0.454148953,0.007609561
2.795521259,0.611468930,0.454017911,0.008794925
2.817528248,0.610916430,0.453760365,0.011531969
2.850482464,0.612112852,0.453709586,0.014318731
2.867478848,0.612596070,0.453915598,0.015919813
2.889245987,0.613661858,0.454800981,0.018997805
2.922880173,0.615881759,0.457340252,0.026628707
2.939774275,0.617139504,0.459799379,0.032296446
2.956916332,0.620035916,0.462208102,0.039235334
2.974146605,0.624334567,0.464185997,0.047971079
2.994994640,1.223858647,0.437052070,0.020111627
3.017857790,1.228398007,0.437166655,0.020978181
3.033927441,1.230311363,0.437735484,0.021146267
3.057715416,1.232447392,0.438479661,0.020881142
3.078302383,1.233915963,0.439097020,0.020587317
3.112236500,1.235514706,0.439858526,0.020141034
3.128687620,1.236236376,0.439018352,0.019864354
3.144752741,1.237719123,0.441245236,0.019736312
3.150596857,1.238477124,0.442059684,0.019965459
