t,x,y,z
0.000000000,0.520914817,-0.718173253,0.997959279
0.022101641,0.437284417,-0.714625945,0.964160009
0.045641184,0.354171567,-0.711462548,0.925648648
0.072011948,0.251222139,-0.708116537,0.871311748
0.094150782,0.169682960,-0.705790620,0.822423220
0.116870403,0.089257376,-0.703331395,0.768545851
0.138946772,0.014692389,-0.700266556,0.791647461
0.155337572,-0.038805200,-0.698759107,0.824785655
0.178076267,-0.110222546,-0.696274545,0.864356103
0.199964285,-0.180809229,-0.694988928,0.898981251
0.222149611,-0.250650502,-0.693441998,0.928332528
0.249803305,-0.337331884,-0.691759602,0.957311404
0.283103466,-0.438830307,-0.690785372,0.982057843
0.299586773,-0.490671252,-0.690418262,0.989577519
0.321902514,-0.558389908,-0.690307042,0.995811809
0.345339775,-0.625191734,-0.689647479,0.996150092
0.396660566,-0.791108083,-0.689170084,0.976686591
0.452241421,-0.952624020,-0.692657362,0.926255730
0.506758690,-1.109929829,-0.697858923,0.844777618
0.529595613,-1.171510106,-0.701114038,0.803737030
0.561074018,-1.247506777,-0.704244444,0.745833116
0.583236217,-1.307426092,-0.707158006,0.693762537
0.606715918,-1.366583420,-0.710320064,0.637882026
0.654084444,-1.497619183,-0.719201416,0.494975804
0.677591562,-1.554800236,-0.722755766,0.423691781
0.699896574,-1.610477755,-0.726794311,0.348176640
0.717718124,-1.652094279,-0.729615895,0.289036692
0.752940655,-1.747882878,-0.737541910,0.141330477
0.773328066,-1.788241951,-0.740649388,0.075351960
0.800225258,-1.850391302,-0.745283119,0.001990302
0.823267937,-1.886835892,-0.745669210,0.081528529
0.872003078,-1.968672095,-0.747610891,0.241425925
0.911463022,-2.032342940,-0.749297842,0.347189679
0.938736439,-2.077687054,-0.750482900,0.412548228
0.956452131,-2.114731179,-0.751594570,0.459454099
0.978766918,-2.141203400,-0.753054733,0.490109426
1.013964176,-2.204075177,-0.755240497,0.552759177
1.060824156,-2.276127013,-0.759304174,0.603773554
1.083174467,-2.311062674,-0.761111221,0.622180285
1.107012272,-2.355055777,-0.764396214,0.637054816
1.155713797,-2.424362036,-0.768288550,0.647113330
1.178187370,-2.459163079,-0.771343685,0.643127060
1.205251217,-2.502272622,-0.774157695,0.633262083
1.232922316,-2.545577425,-0.777459662,0.615786888
1.256281376,-2.577970533,-0.780734490,0.596398175
1.273094177,-2.603756049,-0.782694127,0.578086440
1.302143812,-2.654249950,-0.787259121,0.534334031
1.324526787,-2.686448863,-0.790344989,0.500125892
1.355831385,-2.726508568,-0.794380894,0.449385874
1.379631042,-2.766703624,-0.798475297,0.391314507
1.422358036,-2.821235591,-0.803774497,0.299404395
1.444239855,-2.852911454,-0.806802351,0.239884898
1.467680693,-2.882765657,-0.810162352,0.177396446
1.501873255,-2.934587805,-0.815859365,0.055247251
1.536566734,-2.980433225,-0.820194286,-0.003050660
1.581026554,-3.053474965,-0.822595075,0.115238137
1.652672291,-3.170321563,-0.828506752,0.264441991
1.707251310,-3.258985881,-0.834088252,0.343095998
1.740187407,-3.302867545,-0.837400351,0.370309213
1.773241282,-3.355706161,-0.841067365,0.392154084
1.816557884,-3.425728355,-0.846829607,0.405977015
1.838628292,-3.460536247,-0.849549663,0.404037356
1.860744953,-3.495579297,-0.852561746,0.398902356
1.882918596,-3.529188680,-0.855955218,0.388605917
1.906315804,-3.563934539,-0.858950343,0.372785357
1.927947760,-3.597663101,-0.862157390,0.353237818
1.950327635,-3.631298835,-0.865600714,0.327742108
1.975609541,-3.673230211,-0.869266965,0.290575362
2.005791426,-3.714614414,-0.873598286,0.246114216
2.028137207,-3.746525786,-0.877176680,0.205186754
2.055162907,-3.787227349,-0.881139403,0.146812792
2.094162226,-3.842346104,-0.887389547,0.054192492
2.123589754,-3.888807840,-0.892353851,-0.030244465
2.167222977,-3.945459656,-0.897331343,0.055760234
2.200474262,-3.993565210,-0.901270020,0.117502275
2.221982241,-4.025177691,-0.904557344,0.152768150
2.244496822,-4.056994560,-0.907698819,0.181791651
2.273714304,-4.104533321,-0.912554150,0.217214488
2.299847126,-4.135761917,-0.916249141,0.234914885
2.322149754,-4.167263532,-0.919873520,0.246503031
2.339937687,-4.190472891,-0.922834246,0.253447539
2.367177486,-4.229276364,-0.927960562,0.256775168
2.389290571,-4.260779918,-0.931148840,0.255110964
2.410703659,-4.290266539,-0.934743530,0.248324545
2.433045149,-4.320689827,-0.938174632,0.235780451
2.455600977,-4.350266113,-0.942032389,0.219196386
2.483899355,-4.386014568,-0.945957122,0.189730465
2.507129908,-4.424047551,-0.951592701,0.155849481
2.539500237,-4.445305209,-0.969898620,0.125492249
2.562129259,-4.456137076,-0.988016102,0.097445166
2.605917931,-4.472325044,-1.023323309,0.028738882
2.634618998,-4.483136584,-1.045810032,-0.023628813
2.678018332,-4.513005876,-1.079420742,0.033051727
2.699670076,-4.526163220,-1.095234853,0.061690835
2.722137690,-4.540091905,-1.112128583,0.084761292
2.741084337,-4.553979608,-1.128627799,0.102386934
2.772097588,-4.572338883,-1.149153546,0.119689610
2.794342279,-4.587262511,-1.166090269,0.126821508
2.812524080,-4.597656842,-1.178204628,0.129521376
2.844752550,-4.616048332,-1.202712643,0.126042724
2.886381388,-4.643775167,-1.235835537,0.105842450
2.911020517,-4.658280985,-1.252803937,0.088069446
2.930394650,-4.670386591,-1.269497886,0.067374171
2.955841780,-4.681806829,-1.285166596,0.039601322
2.977468491,-4.694921858,-1.301607340,0.007175704
3.011331320,-4.713470266,-1.326605411,-0.010923939
3.055467606,-4.735505275,-1.359546675,0.041735255
3.082967043,-4.747223879,-1.380463787,0.066126132
3.113983393,-4.762148634,-1.405316790,0.083128491
3.147787571,-4.777498856,-1.428987484,0.090877989
3.192130327,-4.796946029,-1.461968566,0.083335843
3.225213051,-4.811176663,-1.487623964,0.066052861
3.258053303,-4.826100962,-1.512679403,0.037625030
3.291602850,-4.842024020,-1.540344350,0.000866573
3.323451281,-4.856309014,-1.568579278,-0.001996910
3.371989489,-4.874209976,-1.598067368,0.038419571
3.394675970,-4.884989896,-1.613386055,0.052828939
3.417026997,-4.895702603,-1.629086069,0.063760133
3.439731836,-4.906933943,-1.644516439,0.069032529
3.483689308,-4.927555430,-1.676132392,0.065669975
3.510982037,-4.940167127,-1.695949832,0.053481706
3.553099394,-4.960859906,-1.726938831,0.018544816
3.603276730,-4.984929798,-1.761478835,-0.005773336
3.636354685,-4.999688551,-1.780831217,0.021421717
3.653186321,-5.007392818,-1.793090705,0.033001767
3.688673258,-5.023569785,-1.814619582,0.045353598
3.736354828,-5.059231251,-1.850993192,0.042750211
3.770565510,-5.078365546,-1.871295908,0.031596999
3.786543608,-5.083739556,-1.877827827,0.025619013
