t,x,y,z
0.000000000,0.911710970,-0.637389501,0.849342342
0.016001225,0.967738459,-0.625851709,0.868928346
0.032878399,1.023552949,-0.614611065,0.885620073
0.054898500,1.097655728,-0.600548613,0.903569506
0.088935852,1.207685376,-0.579289924,0.920844342
0.105538130,1.262365733,-0.568745192,0.925131589
0.121875525,1.316796987,-0.558300357,0.926557238
0.144010544,1.388952498,-0.544480425,0.923916737
0.177894354,1.495962749,-0.523654819,0.910642768
0.193911076,1.549008118,-0.513166747,0.899689451
0.210965633,1.601712946,-0.503416059,0.885988054
0.239535093,1.688924876,-0.487005306,0.857775612
0.261442423,1.758307697,-0.473679429,0.829532880
0.283417702,1.826150566,-0.460891970,0.796130600
0.305384874,1.894328276,-0.448167932,0.757965780
0.321861744,1.945091596,-0.438528191,0.726436174
0.343758583,2.012577876,-0.425671161,0.680305657
0.388831615,2.130666855,-0.402989748,0.717413815
0.406000137,2.174510497,-0.394302823,0.744618134
0.427201033,2.231621465,-0.383455169,0.775116146
0.444043159,2.274786429,-0.374709718,0.794756297
0.460903406,2.317028557,-0.365856075,0.811354107
0.483061790,2.372726205,-0.355725736,0.829685987
0.521915674,2.471200292,-0.337436703,0.849765620
0.538734198,2.512984949,-0.329681494,0.853353966
0.560931921,2.567272614,-0.319075586,0.853594414
0.577141762,2.602168279,-0.311490060,0.852241079
0.594221354,2.538667938,-0.326035666,0.878855762
0.616059542,2.450940890,-0.344549889,0.911287997
0.650007725,2.320982244,-0.373131052,0.947670073
0.671744823,2.236822996,-0.392423381,0.966743304
0.704875231,2.110693043,-0.421537442,0.983624778
0.721829176,2.049096654,-0.436295266,0.988092383
0.744782448,1.968594828,-0.455074438,0.989838521
0.757287502,1.906765002,-0.469943388,0.986711649
0.783147335,1.825706279,-0.489456953,0.978763536
0.805058479,1.745283628,-0.509386348,0.967391730
0.827826262,1.665063551,-0.529430047,0.948622440
0.844645739,1.605850265,-0.544061629,0.931663213
0.866002798,1.527978303,-0.564076818,0.906157768
0.882798672,1.469682780,-0.578734754,0.882690331
0.900042295,1.411493631,-0.593963588,0.856528490
0.916097164,1.355141130,-0.608400230,0.827646219
0.938718796,1.279705157,-0.628221687,0.786580261
0.955052137,1.223598688,-0.643026590,0.750627464
0.971980095,1.168004045,-0.658267079,0.712749643
0.994953632,1.094462961,-0.678281521,0.661038943
1.016049385,1.032310067,-0.694968956,0.694506413
1.032943964,0.986324234,-0.707209009,0.726446843
1.066557884,0.894892350,-0.731948273,0.782973461
1.100284100,0.804976847,-0.756330597,0.827520105
1.133387566,0.715864580,-0.781443198,0.859022105
1.166572332,0.627508085,-0.806583145,0.880085226
1.210978985,0.512248332,-0.840249382,0.889705929
1.245715141,0.427526243,-0.865053086,0.884496502
1.279462576,0.344243908,-0.890393061,0.866799003
1.316345692,0.248940444,-0.921021783,0.833819803
1.349994183,0.351729749,-0.917226864,0.940823115
1.381227732,0.459745421,-0.913035452,1.041008716
1.406426668,0.530911914,-0.909837999,1.101220505
1.428535700,0.601136397,-0.906251693,1.156110214
1.449899197,0.671268770,-0.902949703,1.205482072
1.483238935,0.776272329,-0.898956102,1.270242923
1.506864309,0.845382747,-0.896195418,1.307080038
1.528712511,0.913972989,-0.893195223,1.338688664
1.561304331,1.016386208,-0.889356892,1.377042398
1.583412409,1.083827285,-0.886649350,1.396141867
1.627818823,1.217232260,-0.881146350,1.420420386
1.661094666,1.316872423,-0.878023106,1.424844377
1.694147110,1.416275027,-0.874130395,1.419181504
1.716459751,1.481801037,-0.871262036,1.409636125
1.750488758,1.579023179,-0.867298129,1.386292831
1.784232140,1.675874930,-0.863109495,1.353041074
1.816898108,1.772419026,-0.858838048,1.309530508
1.839076996,1.835685937,-0.856573732,1.274199862
1.872484207,1.930439496,-0.853130969,1.212386136
1.905453920,2.024856170,-0.848437616,1.140198288
1.939351797,2.117622607,-0.843471758,1.058797578
1.972349167,2.209900681,-0.839068328,0.967250008
1.994350195,2.270729108,-0.835964072,0.901150572
2.017215014,2.330379886,-0.832233687,0.831158448
2.039036989,2.389865623,-0.829382822,0.756353205
2.072472334,2.473953041,-0.825530610,0.684495083
2.095674276,2.518811306,-0.822730502,0.752206445
2.127896786,2.585230941,-0.818773065,0.844138468
2.160856724,2.649260007,-0.816325139,0.924173771
2.194251060,2.713658142,-0.814943584,0.992320197
2.227790833,2.777094333,-0.813529073,1.048740228
2.249834776,2.819104579,-0.812815083,1.080067535
2.283451796,2.847389568,-0.814130337,1.122480133
2.316440582,2.721764877,-0.828327507,1.175163978
2.349775791,2.596701012,-0.842044408,1.216831332
2.383054256,2.473534115,-0.858218749,1.247632087
2.405729771,2.392881843,-0.868107863,1.261940974
2.427796364,2.312597075,-0.878277408,1.271480257
2.460982561,2.192692084,-0.893839553,1.276313916
2.489302158,2.094102797,-0.906972345,1.273049123
2.522299767,1.977823489,-0.922826980,1.258604516
2.544292927,1.901121453,-0.933517235,1.242953311
2.576641560,1.785999017,-0.949774174,1.210799611
2.609857559,1.671960455,-0.966969886,1.168411439
2.632328510,1.597045250,-0.978234611,1.134236357
2.666005850,1.485355452,-0.995839800,1.074926397
2.711250067,1.337676609,-1.019453640,0.979813615
2.744212866,1.229326412,-1.037433079,0.897040933
2.766708136,1.157721481,-1.049456416,0.836354688
2.800031185,1.050522569,-1.067869813,0.737455398
2.833125830,0.948691722,-1.085707495,0.676906721
2.867370367,0.860905755,-1.099738058,0.759888947
2.900209427,0.773267405,-1.113526689,0.830624169
2.932938099,0.686666244,-1.127865045,0.888193330
2.966249228,0.600787296,-1.142456800,0.934764254
2.999603271,0.517342680,-1.155365339,0.970183098
3.022089481,0.461260952,-1.164863017,0.987355499
3.055301905,0.377762357,-1.178753013,1.003810834
3.086551189,0.294477532,-1.193070765,1.008472919
3.108746290,0.239433955,-1.203148569,1.005553963
3.142784119,0.158423983,-1.218322665,0.992187500
3.165205240,0.104751056,-1.227977771,0.976531910
3.198249817,0.025806559,-1.242938391,0.945158049
3.222213745,-0.018286406,-1.252021296,0.923140403
3.243697643,-0.050078066,-1.257155243,0.898945226
3.276308298,0.113181597,-1.212383029,0.942617006
3.298542500,0.219519838,-1.184809597,0.963768950
3.332614660,0.377395980,-1.142796597,0.987245671
3.365840912,0.533127659,-1.101128418,0.999739666
3.389215708,0.636358591,-1.073416969,1.002298919
3.421937943,0.789215159,-1.032691852,0.995463509
3.455550432,0.940081979,-0.992137836,0.976533142
3.500465393,1.137015436,-0.939488253,0.933816767
3.533308744,1.282335535,-0.900701606,0.890020050
3.566551685,1.425469856,-0.862586777,0.834318996
3.600017071,1.566519472,-0.825008024,0.767511623
3.633734465,1.704649954,-0.788465335,0.690254789
3.666576385,1.830339506,-0.754356699,0.701066754
3.699737072,1.950758537,-0.720945986,0.762674293
3.722106934,2.030274524,-0.698951798,0.796595465
3.755499601,2.147498088,-0.666224219,0.838929638
3.789034367,2.263204999,-0.633560932,0.868722553
3.811170816,2.339760930,-0.612127642,0.881646125
3.855607510,2.491029126,-0.570136633,0.892713444
3.889034271,2.602512465,-0.538994142,0.886960160
3.933421850,2.748271884,-0.498840482,0.862266724
3.955568075,2.820508465,-0.478416039,0.842801902
3.977855206,2.674208046,-0.500776167,0.903422265
4.010872841,2.475530499,-0.529493997,0.978154539
4.022218227,2.357750234,-0.546118651,1.018615856
4.044555664,2.202298237,-0.568995328,1.066430331
4.088929653,1.897731941,-0.614172064,1.143038311
4.122181177,1.675042715,-0.647678530,1.184963626
4.155269861,1.455652514,-0.681243744,1.213950048
4.189121485,1.240000651,-0.714112693,1.229520751
4.211295128,1.099448515,-0.736092369,1.233164609
4.244317770,0.890575052,-0.769216636,1.227769267
4.266425133,0.753855228,-0.790215957,1.217778182
4.300364017,0.551120346,-0.822737558,1.192118955
4.333122253,0.352491018,-0.854057850,1.155222557
4.355505943,0.222628670,-0.874817997,1.123978211
4.388864756,0.032280194,-0.904833073,1.067098303
4.421976328,-0.153603823,-0.934256993,0.998988314
4.444199800,-0.276295922,-0.954754999,0.947890468
4.488933802,-0.516891913,-0.995011050,0.833386640
4.522202253,-0.693034341,-1.027653957,0.735344381
4.555264235,-0.863800948,-1.056033111,0.626157863
4.588634491,-1.029162100,-1.084321517,0.505137377
4.622219086,-1.190899338,-1.112374918,0.374631625
4.644214869,-1.296293934,-1.131175125,0.282660020
4.677483797,-1.450576023,-1.157609464,0.135615891
4.709316254,-1.603177774,-1.185262401,-0.017577800
4.742966890,-1.738662843,-1.204135069,-0.065325206
4.764793158,-1.816110866,-1.211758049,0.018639789
4.799591303,-1.932432541,-1.221469871,0.132361516
4.833190203,-2.046429062,-1.230988755,0.233643373
4.876398802,-2.197062668,-1.242929512,0.345743711
4.897935867,-2.271063578,-1.249595170,0.393247991
4.954601049,-2.455461572,-1.265997138,0.489028189
4.987908602,-2.564376797,-1.276840257,0.528930832
5.041138649,-2.743166138,-1.293795168,0.570644190
5.090473413,-2.883392617,-1.307958118,0.579903110
5.104252338,-2.935118551,-1.313621162,0.578239615
5.127991676,-3.003784458,-1.320614645,0.571800092
5.149797678,-3.071844987,-1.327738186,0.559919953
5.184096336,-3.173364598,-1.338618249,0.532815939
5.216716051,-3.271478960,-1.348479322,0.494993909
5.239015341,-3.336224855,-1.354828825,0.463055658
5.260864019,-3.400872226,-1.362459855,0.427157807
5.294052124,-3.495990261,-1.373498712,0.364382302
5.314524889,-3.558978594,-1.380775109,0.316122586
5.337146521,-3.620355423,-1.388367045,0.263899917
5.366058826,-3.696140802,-1.397098491,0.191058923
5.388524294,-3.755956883,-1.404997727,0.128582932
5.405466557,-3.800228032,-1.410123881,0.078445020
5.427958488,-3.857814625,-1.418197975,0.007868092
5.444683313,-3.901351621,-1.423643519,-0.048359075
5.467632055,-3.956974571,-1.431230034,-0.126473068
5.495183945,-4.030472217,-1.437469715,-0.052578998
5.519159317,-4.103382411,-1.444662730,0.024986408
5.560697317,-4.204882726,-1.454373474,0.117759558
5.582718611,-4.263085068,-1.459912393,0.163518697
5.603280067,-4.319632924,-1.465374050,0.203666734
5.638986826,-4.404427436,-1.473220048,0.254554043
5.672576666,-4.489829348,-1.482100562,0.293219693
5.705595016,-4.572448325,-1.491068547,0.320328244
5.728420734,-4.628041004,-1.496124963,0.331966287
5.751695156,-4.681660187,-1.502792590,0.338491830
5.789667845,-4.777294533,-1.512187710,0.337841428
5.811510324,-4.831483633,-1.517960292,0.331053360
5.844821692,-4.910399917,-1.526982323,0.311717709
