t,x,y,z
0.000000000,-3.772334299,0.136004724,0.277720634
0.032898188,-3.733473471,0.131057963,0.089810375
0.067174911,-3.703366720,0.126746006,0.009352077
0.088427305,-3.693440806,0.125378866,0.113427249
0.111040354,-3.686407542,0.124404170,0.187512347
0.133491993,-3.677320236,0.123134745,0.282187749
0.166532278,-3.660828469,0.121938548,0.434498926
0.199846029,-3.646349599,0.120293503,0.550690865
0.222318411,-3.636956976,0.119681983,0.621353545
0.244215488,-3.627680590,0.118730475,0.687176682
0.273139000,-3.615767645,0.116712287,0.762798277
0.294458866,-3.605593519,0.115297719,0.817178384
0.327811956,-3.590615792,0.113356722,0.888297215
0.349867105,-3.583497795,0.112063092,0.920001054
0.372127056,-3.571506347,0.109642063,0.967493139
0.394510984,-3.563837069,0.108483586,0.992257569
0.416281700,-3.550684529,0.106312976,1.025248362
0.438711166,-3.549402156,0.111356398,1.031740515
0.461065531,-3.564251239,0.131116401,1.015318425
0.494697571,-3.583677610,0.151074298,0.984494364
0.516609669,-3.597107013,0.166038029,0.958274731
0.549697876,-3.617665941,0.187851029,0.909815632
0.571773291,-3.621415864,0.201363819,0.885299732
0.594690323,-3.633342562,0.219048415,0.836436400
0.627609968,-3.621073640,0.217814731,0.807981476
0.649819374,-3.592448867,0.203602167,0.788994780
0.672359467,-3.568973361,0.190546050,0.769909437
0.694080591,-3.544048493,0.177738874,0.748918977
0.716201782,-3.524713733,0.169039703,0.731050333
0.739120245,-3.498255363,0.156317547,0.701629993
0.760982513,-3.466637082,0.140694388,0.659457458
0.783225536,-3.440208074,0.128741362,0.620859092
0.805776834,-3.414660026,0.116002123,0.576798283
0.839093924,-3.376384289,0.096990043,0.505003896
0.861277342,-3.351833604,0.085251233,0.448777851
0.883519888,-3.334086649,0.076173755,0.404340857
0.906010389,-3.303137892,0.061242982,0.325360224
0.927969694,-3.279746035,0.049125429,0.256560037
0.949864388,-3.262114901,0.040937540,0.203177724
0.983568907,-3.222272101,0.021146301,0.065788331
1.016803980,-3.189935551,0.004789690,-0.021786820
1.039214849,-3.173540253,-0.002421053,0.047744001
1.061216354,-3.158059456,-0.009325594,0.113897210
1.083462000,-3.141214050,-0.016994497,0.174424951
1.105746508,-3.126328771,-0.024175204,0.226776145
1.139006853,-3.103218431,-0.034479197,0.299210274
1.161251783,-3.086578351,-0.041605496,0.341130348
1.183861732,-3.071780311,-0.048922316,0.378197648
1.216626167,-3.046688946,-0.060376428,0.425159233
1.239166975,-3.030562072,-0.067114872,0.448855480
1.261242628,-3.018553398,-0.072456144,0.463915616
1.283222675,-2.996091804,-0.081683126,0.483560289
1.305504084,-2.981565444,-0.088629322,0.490328671
1.327695608,-2.956139871,-0.069490913,0.473130603
1.350150108,-2.961717783,-0.059340383,0.438951140
1.372373104,-2.981727031,-0.038834716,0.415624804
1.405661583,-3.018232319,-0.004228051,0.373621447
1.427607298,-3.043407045,0.019480657,0.339426116
1.449943542,-3.068509465,0.043387092,0.300723150
1.472759247,-3.092188424,0.066923522,0.258635060
1.495884895,-3.115207675,0.090941106,0.209773317
1.529726982,-3.152324609,0.125086717,0.128577787
1.561463356,-3.189123971,0.157876452,0.039378272
1.583460808,-3.211913089,0.177659852,-0.023757422
1.605591059,-3.220031857,0.193036622,-0.004871664
1.627977371,-3.221300565,0.204899384,0.048914442
1.650305510,-3.222360182,0.216691260,0.101020524
1.683641434,-3.224311547,0.233904686,0.167245813
1.705857754,-3.226562010,0.243029696,0.205392283
1.739101171,-3.240195427,0.245672596,0.247151686
1.761535168,-3.250257652,0.246929675,0.266925939
1.783239126,-3.262607586,0.247832549,0.283354093
1.816692114,-3.279774827,0.248375322,0.295359339
1.839082003,-3.292068360,0.248120079,0.300310620
1.861530066,-3.302792279,0.249478922,0.297367966
1.883536339,-3.314004503,0.250383326,0.291488654
1.905670166,-3.325735271,0.251183242,0.281269289
1.939014673,-3.342324842,0.251838613,0.254589590
1.961334467,-3.354034333,0.252222111,0.233317465
1.983970642,-3.364100083,0.253064277,0.204185486
2.016959906,-3.380513491,0.254336095,0.155797034
2.038711309,-3.390515594,0.254727707,0.115898255
2.061433315,-3.402354120,0.252765698,0.071523375
2.094515324,-3.418237997,0.253034409,-0.002874602
2.116796970,-3.427887566,0.254011139,-0.043183842
