t,x,y,z
0.000000000,0.199175110,-0.526763006,0.885001643
0.011216402,0.228978216,-0.520242349,0.902815142
0.032754183,0.282360813,-0.510795098,0.943084924
0.043806314,0.318891841,-0.505078727,0.968709011
0.055826426,0.353773518,-0.499210846,0.990659043
0.071577311,0.405868695,-0.488742248,1.023780005
0.082800627,0.441671938,-0.483327103,1.044170119
0.099653721,0.493536040,-0.474457615,1.070469133
0.121713638,0.562664419,-0.462669982,1.102127377
0.132830858,0.596940978,-0.456791677,1.114370242
0.149444580,0.648106266,-0.447982766,1.132792443
0.171679735,0.716286586,-0.436613337,1.151743660
0.188449144,0.766787160,-0.428082386,1.163133078
0.210580111,0.834099871,-0.416821505,1.172947233
0.221693277,0.867115664,-0.411269270,1.176502774
0.238421679,0.916634485,-0.402938904,1.179247252
0.260586977,0.982658653,-0.391726844,1.177455186
0.271702051,1.015392471,-0.386143552,1.175039144
0.282848120,1.048277123,-0.380934909,1.171409987
0.299664021,1.096520509,-0.372777435,1.162892395
0.321718931,1.161106896,-0.362428474,1.148369766
0.332790375,1.193169102,-0.356749689,1.138022991
0.343930483,1.224952905,-0.351779848,1.127773859
0.360566139,1.272317520,-0.344211144,1.110190906
0.382816792,1.335021031,-0.333899896,1.080992932
0.393958330,1.366189503,-0.328868060,1.065193355
0.410559654,1.413194127,-0.321485691,1.038410011
0.438633680,1.489071213,-0.309841809,0.989156848
0.449684143,1.519947425,-0.305055907,0.966460721
0.466233730,1.564793842,-0.298110532,0.931323832
0.477324009,1.594247990,-0.293742838,0.906943798
0.488471985,1.624325697,-0.289287675,0.880297321
0.505022049,1.667861980,-0.282560943,0.839066600
0.527342796,1.726207181,-0.274084771,0.780205432
0.538355112,1.753376891,-0.269435825,0.748784136
0.549654484,1.781806988,-0.265920980,0.716457498
0.566135406,1.824675758,-0.259854369,0.666146290
0.593894958,1.895743473,-0.246181105,0.686415472
0.616262436,1.954111692,-0.234204151,0.742101329
0.627346277,1.982070474,-0.227746956,0.768370484
0.638473272,2.011170243,-0.221956360,0.792917548
0.655107260,2.054599336,-0.213584628,0.827324489
